updateAt,type,date,name,sheet,unit,housou
2021年10月08日,出荷調整,2021年03月01日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年10月08日,解除,2022年01月31日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年10月08日,出荷調整,2021年03月01日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,ＰＴＰ,700錠,
2021年10月08日,解除,2022年01月31日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,ＰＴＰ,700錠,
2021年10月08日,出荷調整,2021年03月01日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,解除,2022年01月31日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン細粒１０％「タカタ」,バラ,500ｇ,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン細粒５０％「タカタ」,バラ,100ｇ,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠１００ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠１００ｍｇ「タカタ」,バラ,100錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠２５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠２５ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷調整,2021年09月06日,ゾテピン錠５０ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷調整,2021年09月06日,フルコナゾールカプセル１００ｍｇ「タカタ」,ＰＴＰ,50カプセル,
2021年10月08日,出荷調整,2021年09月06日,フルコナゾールカプセル５０ｍｇ「タカタ」,ＰＴＰ,50カプセル,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠２５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠２５ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠２５ｍｇ「タカタ」,ＰＴＰ,700錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠２５ｍｇ「タカタ」,バラ,1000錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠５０ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年10月08日,出荷停止,2021年09月27日,フルボキサミンマレイン酸塩錠７５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷調整,2021年06月01日,プランルカストＤＳ１０％「タカタ」,バラ,100ｇ,
2021年10月08日,出荷調整,2021年06月01日,プランルカストＤＳ１０％「タカタ」,バラ,500ｇ,
2021年10月08日,出荷調整,2021年06月01日,プランルカストＤＳ１０％「タカタ」,分包,60ｇ,
2021年10月08日,出荷調整,2021年06月01日,プランルカストＤＳ１０％「タカタ」,分包,84ｇ,
2021年10月08日,出荷調整,2021年06月01日,プランルカストＤＳ１０％「タカタ」,分包,120ｇ,
2021年10月08日,出荷調整,2021年03月05日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,解除,2022年01月31日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷調整,2021年03月05日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,140錠,
2021年10月08日,解除,2022年01月31日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,140錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠０．５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠１ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠１ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠２ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠２ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠３ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年10月08日,出荷停止,2021年10月05日,リスペリドンＯＤ錠３ｍｇ「タカタ」,バラ,500錠,
2021年10月08日,出荷調整,2021年05月27日,レバミピド顆粒２０％「タカタ」,バラ,100ｇ,
2021年10月08日,出荷調整,2021年05月27日,レバミピド顆粒２０％「タカタ」,分包,105ｇ,
2021年09月27日,出荷調整,2021年06月01日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年09月27日,出荷調整,2021年06月01日,モンテルカストチュアブル錠５ｍｇ「タカタ」,ＰＴＰ,140錠,
2021年09月27日,出荷調整,2021年06月01日,モンテルカストＯＤ錠１０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年09月27日,出荷調整,2021年06月01日,モンテルカストＯＤ錠１０ｍｇ「タカタ」,ＰＴＰ,140錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,ＰＴＰ,280錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,バラ,500錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,ＰＴＰ,280錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年09月14日,出荷調整,2021年09月14日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,バラ,500錠,
2021年05月14日,販売中止,2021年11月01日,アムロジピン錠２．５ｍｇ「タカタ」,ＰＴＰ,1000錠,
2021年04月20日,販売中止,2021年10月01日,ドネペジル塩酸塩錠３ｍｇ「タカタ」,ＰＴＰ,140錠,
2021年04月20日,販売中止,2021年10月01日,パロキセチン錠１０ｍｇ「タカタ」,ＰＴＰ,280錠,
2021年04月20日,販売中止,2021年10月01日,パロキセチン錠２０ｍｇ「タカタ」,ＰＴＰ,280錠,
2021年04月20日,販売中止,2021年10月01日,ボグリボース錠０．３ｍｇ「タカタ」,ＰＴＰ,1000錠,
2021年04月20日,販売中止,2021年10月01日,レボフロキサシン錠５００ｍｇ「タカタ」,バラ,100錠,
2021年04月20日,販売中止,2021年10月01日,ロサルヒド配合錠ＬＤ「タカタ」,バラ,500錠,
2021年03月26日,販売中止,2022年02月01日,クラリスロマイシン錠小児用５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年03月26日,販売中止,2022年11月01日,クラリスロマイシン錠２００ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年03月26日,販売中止,2022年11月01日,クラリスロマイシン錠２００ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年03月26日,販売中止,2021年12月01日,クラリスロマイシンＤＳ小児用１０％「タカタ」,ＨＳ,60ｇ,
2021年03月26日,販売中止,2021年08月01日,クラリスロマイシンＤＳ小児用１０％「タカタ」,バラ,100ｇ,
2021年03月22日,販売中止,2021年10月01日,ブロモクリプチン錠２．５ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年03月22日,販売中止,2021年11月01日,ブロモクリプチン錠２．５ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年03月22日,販売中止,2021年10月01日,ブロモクリプチン錠２．５ｍｇ「タカタ」,バラ,500錠,
2021年03月12日,解除,2021年03月12日,アシクロビルシロップ８％「タカタ」,調剤用,100ｍＬ,
2021年02月19日,販売中止,2021年09月01日,シロスタゾール錠１００ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年02月19日,販売中止,2021年09月01日,シロスタゾール錠５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2021年02月19日,販売中止,2021年08月01日,トリヘキシフェニジル塩酸塩錠２ｍｇ「タカタ」,ＳＰ,1000錠,
2020年05月11日,販売中止,2020年06月01日,セチリジン塩酸塩錠１０ｍｇ「タカタ」,ＰＴＰ,100錠,
2020年05月11日,販売中止,2020年06月01日,セチリジン塩酸塩錠５ｍｇ「タカタ」,ＰＴＰ,100錠,
2020年05月11日,販売中止,2020年12月01日,フェキソフェナジン塩酸塩ＤＳ６％「タカタ」,バラ,100ｇ,
2020年05月11日,販売中止,2020年12月01日,フェキソフェナジン塩酸塩ＤＳ６％「タカタ」,分包,120ｇ,
2020年05月11日,販売中止,2020年12月01日,フェキソフェナジン塩酸塩ＤＳ６％「タカタ」,分包,60ｇ,
2020年04月23日,販売中止,2020年08月21日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,ＰＴＰ,100錠,
2020年04月23日,販売中止,2020年09月21日,シロスタゾールＯＤ錠１００ｍｇ「タカタ」,ＰＴＰ,500錠,
2020年04月23日,販売中止,2021年11月21日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,ＰＴＰ,100錠,
2020年04月23日,販売中止,2020年09月21日,シロスタゾールＯＤ錠５０ｍｇ「タカタ」,ＰＴＰ,500錠,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ冷シップ「タカミツ」,包装小,1000ｇ,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ冷シップ「タカミツ」,包装小,10000ｇ,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ冷シップ「タカミツ」,包装小,10000ｇ,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ温シップ「タカミツ」,包装小,1000ｇ,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ温シップ「タカミツ」,包装小,10000ｇ,
2021年09月14日,出荷調整,2021年09月14日,ＭＳ温シップ「タカミツ」,包装小,10000ｇ,
2020年10月29日,販売中止,2021年02月01日,ＭＳ温シップ「タカミツ」,包装小,10000ｇ,
2021年10月18日,解除,2021年10月31日,乾燥弱毒生おたふくかぜワクチン「タケダ」,注射剤,1瓶,
2020年01月23日,販売中止,2020年09月01日,沈降ジフテリア破傷風混合トキソイド「タケダ」,注射剤,1瓶,
2021年09月17日,販売中止,2021年09月17日,ザルトプロフェン錠８０「タツミ」,ＰＴＰ,100錠,
2021年09月03日,出荷停止,2021年09月03日,アセトアミノフェン錠２００「タツミ」,ＰＴＰ,100錠,
2021年09月03日,出荷停止,2021年09月03日,アセトアミノフェン錠２００「タツミ」,ＰＴＰ,1000錠,
2020年03月13日,販売中止,2020年06月01日,ＦＡＤ錠「１５」タツミ,ＰＴＰ,100錠,
2020年03月13日,販売中止,2020年06月01日,ＦＡＤ錠「１５」タツミ,ＰＴＰ,1000錠,
2021年10月01日,出荷調整,2021年10月01日,アムバロ配合錠「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,アムバロ配合錠「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠１０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠２．５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠２．５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠２．５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠５ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,アムロジピン錠５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,イトプリド塩酸塩錠５０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,イトプリド塩酸塩錠５０ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,カンデサルタン錠１２ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,カンデサルタン錠２ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,カンデサルタン錠４ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,カンデサルタン錠８ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,クラリスロマイシン錠２００ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,クラリスロマイシン錠２００ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠２５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠５０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠７５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠７５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠７５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,クロピドグレル錠７５ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,グリメピリド錠０．５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,グリメピリド錠１ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,グリメピリド錠１ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,グリメピリド錠１ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,グリメピリド錠３ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,セチリジン塩酸塩錠１０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,セチリジン塩酸塩錠１０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,セチリジン塩酸塩錠１０ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,セチリジン塩酸塩錠５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,セルトラリン錠１００ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,セルトラリン錠２５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,セルトラリン錠５０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テモカプリル塩酸塩錠１ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テモカプリル塩酸塩錠２ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テモカプリル塩酸塩錠４ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テルビナフィン錠１２５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠２０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠２０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠４０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠４０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠４０ｍｇ「タナベ」,バラ,100錠,
2021年10月01日,出荷調整,2021年10月01日,テルミサルタン錠８０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ドキサゾシン錠０．５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ドキサゾシン錠１ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ドキサゾシン錠２ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ドキサゾシン錠４ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ナフトピジルＯＤ錠２５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ナフトピジルＯＤ錠５０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ナフトピジルＯＤ錠７５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ニザチジンカプセル１５０ｍｇ「タナベ」,ＰＴＰ,100カプセル,
2021年10月01日,出荷調整,2021年10月01日,ニザチジンカプセル７５ｍｇ「タナベ」,ＰＴＰ,100カプセル,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠１６０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠２０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠４０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠４０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠８０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルサルタン錠８０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,バルヒディオ配合錠ＥＸ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,バルヒディオ配合錠ＥＸ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,バルヒディオ配合錠ＭＤ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ピルシカイニド塩酸塩カプセル２５ｍｇ「タナベ」,ＰＴＰ,100カプセル,
2021年10月01日,出荷調整,2021年10月01日,ピルシカイニド塩酸塩カプセル５０ｍｇ「タナベ」,ＰＴＰ,100カプセル,
2021年10月01日,出荷調整,2021年10月01日,プラバスタチンＮａ塩錠５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,プラバスタチンＮａ塩錠５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,プラバスタチンＮａ塩錠５ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,プロピベリン塩酸塩錠１０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,プロピベリン塩酸塩錠２０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ベニジピン塩酸塩錠２ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ベニジピン塩酸塩錠４ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ベニジピン塩酸塩錠４ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,ベニジピン塩酸塩錠４ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,ベニジピン塩酸塩錠８ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカストチュアブル錠５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカストチュアブル錠５ｍｇ「タナベ」,ＰＴＰ,28錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト細粒４ｍｇ「タナベ」,分包,14包,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト細粒４ｍｇ「タナベ」,分包,140包,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト錠１０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト錠１０ｍｇ「タナベ」,ＰＴＰ,28錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト錠１０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年10月01日,出荷調整,2021年10月01日,モンテルカスト錠５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,リセドロン酸Ｎａ塩錠１７．５ｍｇ「タナベ」,ＰＴＰ,20錠,
2021年10月01日,出荷調整,2021年10月01日,リセドロン酸Ｎａ塩錠２．５ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,レバミピド錠１００ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,レバミピド錠１００ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年10月01日,出荷調整,2021年10月01日,レバミピド錠１００ｍｇ「タナベ」,バラ,500錠,
2021年10月01日,出荷調整,2021年10月01日,レバミピド錠１００ｍｇ「タナベ」,ＰＴＰ,210錠,
2021年10月01日,出荷調整,2021年10月01日,レバミピド錠１００ｍｇ「タナベ」,ＰＴＰ,1050錠,
2021年10月01日,出荷調整,2021年10月01日,レボフロキサシン錠２５０ｍｇ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,レボフロキサシン錠５００ｍｇ「タナベ」,ＰＴＰ,20錠,
2021年10月01日,出荷調整,2021年10月01日,レボフロキサシン錠５００ｍｇ「タナベ」,ＰＴＰ,50錠,
2021年10月01日,出荷調整,2021年10月01日,ロサルヒド配合錠ＨＤ「タナベ」,ＰＴＰ,100錠,
2021年10月01日,出荷調整,2021年10月01日,ロサルヒド配合錠ＬＤ「タナベ」,ＰＴＰ,100錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠１０ｍｇ「タナベ」,バラ,100錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠１０ｍｇ「タナベ」,ＰＴＰ,28錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠３ｍｇ「タナベ」,ＰＴＰ,28錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠５ｍｇ「タナベ」,ＰＴＰ,56錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年09月21日,解除,2021年09月21日,ドネペジル塩酸塩錠５ｍｇ「タナベ」,バラ,100錠,
2021年06月01日,販売中止,2021年06月01日,ボセンタン錠６２．５ｍｇ「タナベ」,ＰＴＰ,60錠,
2021年01月25日,販売中止,2021年01月25日,アムバロ配合錠「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,アムロジピン錠２．５ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠４ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠４ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠４ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠８ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠８ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,カンデサルタン錠８ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,クロピドグレル錠２５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,クロピドグレル錠２５ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,クロピドグレル錠５０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,クロピドグレル錠５０ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,グリメピリド錠３ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,グリメピリド錠３ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠２５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠２５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠２５ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠５０ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠５０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,セルトラリン錠５０ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,テルミサルタン錠２０ｍｇ「タナベ」,バラ,100錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠２５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠２５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠２５ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠５０ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠５０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠５０ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠７５ｍｇ「タナベ」,ＰＴＰ,500錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠７５ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,ナフトピジルＯＤ錠７５ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,バルサルタン錠１６０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,バルサルタン錠２０ｍｇ「タナベ」,ＰＴＰ,140錠,
2021年01月25日,販売中止,2021年01月25日,バルサルタン錠４０ｍｇ「タナベ」,ＰＴＰ,700錠,
2021年01月25日,販売中止,2021年01月25日,バルサルタン錠４０ｍｇ「タナベ」,バラ,500錠,
2021年01月25日,販売中止,2021年01月25日,バルサルタン錠８０ｍｇ「タナベ」,ＰＴＰ,500錠,
